scenario_id,scenario_type,cell_id,target_name,model_family,model_name,forecast_origin,horizon,cycle,step,y_true_capacity,y_pred_capacity,y_true_soh,y_pred_soh,true_eol_cycle,true_rul,includes_eol
pre_02_o292_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,10,300,8,0.9733128023888682,0.9839979309715439,0.85647121301057,0.8658736425439297,546,254,False
pre_02_o292_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,10,301,9,0.9826650153577603,0.9844735966507937,0.8647007371328677,0.8662922068125746,546,254,False
pre_02_o292_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,10,302,10,0.9863758437854102,0.9848427960642816,0.8679660981934669,0.8666170855861166,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,293,1,0.9789707932244056,0.9864681583007242,0.8614499888596309,0.8680473307886978,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,294,2,0.9892033407141838,0.9873939812969224,0.8704541675155048,0.8688620131216958,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,295,3,0.9903933073219733,0.9872985861270083,0.8715012842713042,0.8687780696898503,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,296,4,0.980937370285595,0.9867217797674391,0.8631804876642718,0.8682705062002507,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,297,5,0.976057455305984,0.9862153171262946,0.8588863833519502,0.8678248419990392,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,298,6,0.9763281732222993,0.9821753612485105,0.8591246028653493,0.8642698636789528,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,299,7,0.9753005618768142,0.9836060183078564,0.8582203513920195,0.8655287771382362,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,300,8,0.9733128023888682,0.9839979309715439,0.85647121301057,0.8658736425439297,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,301,9,0.9826650153577603,0.9844735966507937,0.8647007371328677,0.8662922068125746,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,302,10,0.9863758437854102,0.9848427960642816,0.8679660981934669,0.8666170855861166,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,303,11,0.984601851315702,0.9848427960642816,0.866405065112762,0.8666170855861166,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,304,12,0.9713664710330718,0.9845186608951101,0.8547585295103346,0.8663318613079212,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,305,13,0.9719080023953737,0.9841596776310949,0.8552350525989199,0.8660159722835222,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,306,14,0.976536613839718,0.9845853680318187,0.8593080211744512,0.8663905605689943,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,307,15,0.975319126717195,0.9845853680318187,0.8582366876112917,0.8663905605689943,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,308,16,0.9847805618727461,0.9845853680318187,0.8665623223143458,0.8663905605689943,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,309,17,0.9861335538616709,0.9849443512958344,0.8677528940268558,0.8667064495933936,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,310,18,0.9863402202607858,0.9845853680318187,0.8679347511041531,0.8663905605689943,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,311,19,0.9864236074890531,0.9845853680318187,0.8680081280908406,0.8663905605689943,546,254,False
pre_02_o292_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,20,312,20,0.9865137525623551,0.9845853680318187,0.868087451675292,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,293,1,0.9789707932244056,0.9864681583007242,0.8614499888596309,0.8680473307886978,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,294,2,0.9892033407141838,0.9873939812969224,0.8704541675155048,0.8688620131216958,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,295,3,0.9903933073219733,0.9872985861270083,0.8715012842713042,0.8687780696898503,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,296,4,0.980937370285595,0.9867217797674391,0.8631804876642718,0.8682705062002507,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,297,5,0.976057455305984,0.9862153171262946,0.8588863833519502,0.8678248419990392,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,298,6,0.9763281732222993,0.9821753612485105,0.8591246028653493,0.8642698636789528,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,299,7,0.9753005618768142,0.9836060183078564,0.8582203513920195,0.8655287771382362,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,300,8,0.9733128023888682,0.9839979309715439,0.85647121301057,0.8658736425439297,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,301,9,0.9826650153577603,0.9844735966507937,0.8647007371328677,0.8662922068125746,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,302,10,0.9863758437854102,0.9848427960642816,0.8679660981934669,0.8666170855861166,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,303,11,0.984601851315702,0.9848427960642816,0.866405065112762,0.8666170855861166,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,304,12,0.9713664710330718,0.9845186608951101,0.8547585295103346,0.8663318613079212,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,305,13,0.9719080023953737,0.9841596776310949,0.8552350525989199,0.8660159722835222,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,306,14,0.976536613839718,0.9845853680318187,0.8593080211744512,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,307,15,0.975319126717195,0.9845853680318187,0.8582366876112917,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,308,16,0.9847805618727461,0.9845853680318187,0.8665623223143458,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,309,17,0.9861335538616709,0.9849443512958344,0.8677528940268558,0.8667064495933936,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,310,18,0.9863402202607858,0.9845853680318187,0.8679347511041531,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,311,19,0.9864236074890531,0.9845853680318187,0.8680081280908406,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,312,20,0.9865137525623551,0.9845853680318187,0.868087451675292,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,313,21,0.9883895664641393,0.9845853680318187,0.869738083007686,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,314,22,0.9888008019496928,0.9845853680318187,0.8700999516220518,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,315,23,0.9891415654420221,0.9845853680318187,0.8703998080720119,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,316,24,0.9893170198703913,0.9845853680318187,0.8705542000277373,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,317,25,0.9894759929623707,0.9845853680318187,0.8706940891534011,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,318,26,0.9895912570571834,0.9845853680318187,0.8707955163398704,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,319,27,0.9896373168561183,0.9845853680318187,0.8708360468782215,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,320,28,0.98983918217953,0.9845853680318187,0.8710136792262013,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,321,29,0.9900545618115704,0.9845853680318187,0.8712032035541035,0.8663905605689943,546,254,False
pre_02_o292_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,292,30,322,30,0.9905339944460998,0.9845853680318187,0.8716250825728984,0.8663905605689943,546,254,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,404,1,0.9855350466553858,0.9856215371228846,0.8672262347743479,0.8673023424711034,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,405,2,0.9856903266912695,0.9859540477008053,0.8673628741777989,0.8675949367299189,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,406,3,0.9856877492146197,0.9858764193263859,0.8673606061150061,0.8675266272739662,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,407,4,0.9856803390142375,0.9858269782631218,0.8673540854740627,0.8674831213760448,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,408,5,0.9853698945649967,0.9858499731579985,0.8670809084097509,0.8675033558427647,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,409,6,0.9854542185801662,0.9858712850030276,0.8671551097265126,0.8675221093017954,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,410,7,0.985297622303797,0.9858822273211987,0.8670173120910086,0.8675317380465258,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,411,8,0.9853335546291078,0.9858788173099032,0.8670489309109498,0.8675287373909264,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,412,9,0.9853377683630882,0.9858788173099032,0.8670526388061348,0.8675287373909264,546,143,False
pre_03_o403_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,10,413,10,0.9852932157733463,0.985679989144114,0.8670134345436559,0.8673537776041895,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,404,1,0.9855350466553858,0.9856215371228846,0.8672262347743479,0.8673023424711034,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,405,2,0.9856903266912695,0.9859540477008053,0.8673628741777989,0.8675949367299189,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,406,3,0.9856877492146197,0.9858764193263859,0.8673606061150061,0.8675266272739662,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,407,4,0.9856803390142375,0.9858269782631218,0.8673540854740627,0.8674831213760448,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,408,5,0.9853698945649967,0.9858499731579985,0.8670809084097509,0.8675033558427647,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,409,6,0.9854542185801662,0.9858712850030276,0.8671551097265126,0.8675221093017954,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,410,7,0.985297622303797,0.9858822273211987,0.8670173120910086,0.8675317380465258,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,411,8,0.9853335546291078,0.9858788173099032,0.8670489309109498,0.8675287373909264,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,412,9,0.9853377683630882,0.9858788173099032,0.8670526388061348,0.8675287373909264,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,413,10,0.9852932157733463,0.985679989144114,0.8670134345436559,0.8673537776041895,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,414,11,0.985001545746897,0.985679989144114,0.8667567781216519,0.8673537776041895,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,415,12,0.9773805009610612,0.9857013009891432,0.8600506036460748,0.8673725310632202,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,416,13,0.995719875020912,0.9856783060942664,0.8761884227606942,0.8673522965965001,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,417,14,0.993555581536314,0.9856783060942664,0.8742839424522929,0.8673522965965001,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,418,15,0.994893575792434,0.9856658085450384,0.8754613168387467,0.8673412993188307,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,419,16,1.001265742844724,0.9856658085450384,0.8810685354342342,0.8673412993188307,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,420,17,1.00263829677192,0.9856658085450384,0.8822763207670303,0.8673412993188307,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,421,18,0.9948594436312188,0.9856658085450384,0.8754312820817325,0.8673412993188307,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,422,19,0.9934414749163851,0.9856658085450384,0.8741835337913331,0.8673412993188307,546,143,False
pre_03_o403_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,20,423,20,0.9939879712280604,0.9856658085450384,0.8746644258106484,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,404,1,0.9855350466553858,0.9856215371228846,0.8672262347743479,0.8673023424711034,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,405,2,0.9856903266912695,0.9859540477008053,0.8673628741777989,0.8675949367299189,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,406,3,0.9856877492146197,0.9858764193263859,0.8673606061150061,0.8675266272739662,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,407,4,0.9856803390142375,0.9858269782631218,0.8673540854740627,0.8674831213760448,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,408,5,0.9853698945649967,0.9858499731579985,0.8670809084097509,0.8675033558427647,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,409,6,0.9854542185801662,0.9858712850030276,0.8671551097265126,0.8675221093017954,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,410,7,0.985297622303797,0.9858822273211987,0.8670173120910086,0.8675317380465258,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,411,8,0.9853335546291078,0.9858788173099032,0.8670489309109498,0.8675287373909264,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,412,9,0.9853377683630882,0.9858788173099032,0.8670526388061348,0.8675287373909264,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,413,10,0.9852932157733463,0.985679989144114,0.8670134345436559,0.8673537776041895,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,414,11,0.985001545746897,0.985679989144114,0.8667567781216519,0.8673537776041895,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,415,12,0.9773805009610612,0.9857013009891432,0.8600506036460748,0.8673725310632202,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,416,13,0.995719875020912,0.9856783060942664,0.8761884227606942,0.8673522965965001,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,417,14,0.993555581536314,0.9856783060942664,0.8742839424522929,0.8673522965965001,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,418,15,0.994893575792434,0.9856658085450384,0.8754613168387467,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,419,16,1.001265742844724,0.9856658085450384,0.8810685354342342,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,420,17,1.00263829677192,0.9856658085450384,0.8822763207670303,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,421,18,0.9948594436312188,0.9856658085450384,0.8754312820817325,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,422,19,0.9934414749163851,0.9856658085450384,0.8741835337913331,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,423,20,0.9939879712280604,0.9856658085450384,0.8746644258106484,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,424,21,0.993445939253542,0.9856658085450384,0.8741874622059708,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,425,22,0.9913147160524218,0.9856658085450384,0.8723120822502365,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,426,23,0.9976250852090605,0.9856658085450384,0.8778649214945841,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,427,24,0.998701919449891,0.9856658085450384,0.8788124868879414,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,428,25,0.9955553099302765,0.9856658085450384,0.8760436129293124,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,429,26,0.9881069541713803,0.9856658085450384,0.8694893969813674,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,430,27,0.9889495882195654,0.9856658085450384,0.8702308768053272,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,431,28,0.988816821569559,0.9856658085450384,0.8701140481624703,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,432,29,0.9809571841742688,0.9856658085450384,0.8631979229895087,0.8673412993188307,546,143,False
pre_03_o403_h30,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,403,30,433,30,0.9816788972713013,0.9856658085450384,0.863832997849455,0.8673412993188307,546,143,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,516,1,0.8094836161050054,0.9375101488212304,0.7123089441503537,0.8249664983342488,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,517,2,0.9377656642369345,0.937407875328484,0.8251913403351903,0.8248765022896305,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,518,3,0.9378904750347417,0.9375420733125046,0.8253011681882014,0.8249945904416364,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,519,4,0.8091009327907841,0.9378603071235729,0.7119722001544609,0.8252746217918022,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,520,5,0.937034901977583,0.9379978735910902,0.8245483026219771,0.8253956740568242,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,521,6,0.9368321853779946,0.9379769424987798,0.8243699211894914,0.8253772556429528,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,522,7,0.9364191769267549,0.9379769424987798,0.8240064924455679,0.8253772556429528,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,523,8,0.935042208966884,0.937933284135367,0.8227948229638012,0.8253388382591699,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,524,9,0.9345710358597188,0.9379111906245752,0.8223802119552526,0.8253193969696471,546,31,False
pre_04_o515_h10,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,10,525,10,0.932002046154026,0.9379021432078137,0.8201196172892357,0.825311435652392,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,516,1,0.8094836161050054,0.9375101488212304,0.7123089441503537,0.8249664983342488,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,517,2,0.9377656642369345,0.937407875328484,0.8251913403351903,0.8248765022896305,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,518,3,0.9378904750347417,0.9375420733125046,0.8253011681882014,0.8249945904416364,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,519,4,0.8091009327907841,0.9378603071235729,0.7119722001544609,0.8252746217918022,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,520,5,0.937034901977583,0.9379978735910902,0.8245483026219771,0.8253956740568242,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,521,6,0.9368321853779946,0.9379769424987798,0.8243699211894914,0.8253772556429528,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,522,7,0.9364191769267549,0.9379769424987798,0.8240064924455679,0.8253772556429528,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,523,8,0.935042208966884,0.937933284135367,0.8227948229638012,0.8253388382591699,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,524,9,0.9345710358597188,0.9379111906245752,0.8223802119552526,0.8253193969696471,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,525,10,0.932002046154026,0.9379021432078137,0.8201196172892357,0.825311435652392,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,526,11,0.9291163192232569,0.9379021432078137,0.8175803082009887,0.825311435652392,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,527,12,0.9312746949888249,0.9379021432078137,0.8194795811844854,0.825311435652392,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,528,13,0.9352998331901032,0.9379021432078137,0.8230215206199093,0.825311435652392,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,529,14,0.9353480978179562,0.937933284135367,0.8230639913079155,0.8253388382591699,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,530,15,0.9249468582290783,0.937933284135367,0.8139113712400037,0.8253388382591699,546,31,False
pre_04_o515_h20,pre_eol_rolling,CS2_35,capacity_raw,machine_learning,RandomForestRegressor,515,20,531,16,0.9223838159929514,0.937933284135367,0.8116560100780164,0.8253388382591699,546,31,False
